更新时间,#genre#
08-09 15:30_沙滩手球第三比赛日女子、男子预赛_沙滩手球第三比赛日女子、男子预赛_2025成都世运会回放：沙滩手球第三比赛日男子预赛B组 中国0_2丹麦,https://migu.188766.xyz/play?migutoken=72a4de7c1786f08d2198316138884f2f&id=3D%2Fa6Kef4UirvF2S%2F04PARKidKk8Loxg0YmgWdg1eIRl9mHfzKGRUp9PaxnXsNLWf4VWEAdzeYoCfkfL2mSbU0ogDHdpCYoMTP%2FYuyM7ZaCjWO4hmH%2BfkNz2EcCUpOg49u0qVOPBFYLjOY05w1Po%2Buk2htGXHWGmKegwFmlYSS%2BY8eYwX9T6cEIemQLLBvN8RS%2BpY6lfUeGQomgTdIuf7KFSb2bqZPFEGLmFuZW3dX0%3D&name=DEAXIEl2iDpbDnLey4DPdcJh4SlsNqEobgc1ZCAzS6tMFJ6rwvULXgOLJPtmdEFJioRMxY6v00OOf3Vz5jc15%2FpQhVEQt0c6Ut%2Bf2wMPfkMYjMK8yGkY9BUwyoE19KFOEI4UaxLgyEPhCKK0JxHwUh2%2BYnOeQcDCuCyoQ24Ste6N84hdgzJBQjgDqG9KeqJZEsCTAa2VVUd5oDDTrKZL06k5qGjQ9dL60u%2BpwKnvU3el4NeLD4aSNIytngX7F%2FvYVUU96IcVy5AVWHi456%2BHCZlZroZIDgWjehEkNA4HYEc%3D
08-09 15:00_LPL第三赛段组内赛_正直播LPL第三赛段组内赛：IG vs JDG,https://migu.188766.xyz/play?migutoken=8f365e6fd7d07d74fe4dc9fc26dddc24&id=krYzv%2B%2BgAd5Cd%2FVFCJmN7QM0WjsBLnZUDNgjNVu%2F2N2xV%2BjQpeoyrjXsuExritCP3hGZHDHmmjzd8lnIOJKXj0nL%2BOt19vNQ4NN8RqBrnduDuIF4OKIiQqghF2QHmJE54M5bXIOo8Wc1aScwQG4F8jR49bmcyYAhj413vCX47At4IN7JdsMdcUHVUQ4ugEQ833CFxmyrE8tCGRvBxGc8ApK18U2eVMw0uL1FQVBtX6pWbHY6VpKoGhN2lhsgCr3G27Ci9KDitJVUpMJSYCfrxM4EsjJq8AL%2BsurAI2QtlJIm2WPojSRWWWe5DbPasmj5&name=NfzErvK6RLKxdWjpqoGB9MaLw6jHvHVsH1WwULx2ihEZ9iojOqgvTNpdxykNzuA5IMSz4w2fcSZyexXVhKp2FvTxbP1m5JkgRWw9SHbOwr3B1Gk6ocePMiHj6A2HdDmBSgBZIDQAOggc1SAsDKca7g%3D%3D
08-09 14:30_掷准飞盘第二比赛日_掷准飞盘第二比赛日_全场回放（一）,https://migu.188766.xyz/play?migutoken=e04e4a9806c56383a6b67875ddb1459f&id=4mCe41uy7xDxbo9PqJXrhBlF4V8avoVbn5uG29zIhKKgcQYuQ1Mf5u1oI5UdWCCBosp8ICx9%2BMI8asNn82v9HG3NYU7DZSz%2F0L0AU7%2FcjGA7oqsWupRFmdqN2lOeLDTIjNfeCG27kcU8NNlyOmM2cUmRx09efFpV9eeYoVKrAzzYC5DfNcu4m9GSN6WJNxrORV43KHQhHMrUgimAjtDKmJjcJXZi%2BanOGDMjYM0ZIYg%3D&name=%2BBMgfIbA65WKK5fmt6JLIEyVlfMVm4dDcq6zpp01x6KJ%2FU%2BJFrGffiGMfz9QnywoWa3e449ULuFXmV7bYlCx6%2BYkI3mrN9XKPDEgIIIFRC%2B2JFQoatJljDd7K9Xpdb6Zk0hGeLaigEseDDWczwqmqA%3D%3D
08-09 14:30_掷准飞盘第二比赛日_掷准飞盘第二比赛日_2025成都世运会全场回放：掷准飞盘第二比赛日（二）,https://migu.188766.xyz/play?migutoken=b9aa4fb60dbab7d48660ef1a7151f8e9&id=Jb8TM9AfNg8ckEczVbL0kYU1VckVArP78vUbeCmSmHaprbWk3QeJzK%2B%2BP9NUKYKdHZnIslqh6DnBMrHHhf5b8YqEvm%2B0lcTuu6H9Nw52MKdnstNK7L7RAqcSZgGPj6tjlkQ0oWa0WhtK97jHx3ac7geJrT9N3%2BDBd3SDOePUDa68%2BFVMoqRC5y6U5wo9vL%2BffStNKi3bYCG414%2FSHPY1H9A5kYPFMxLSUjjMRAbVd48%3D&name=mfEamsIhDOT5n%2F2IACCmMO8GwmVokDgVQ1cNC73RPUurimMOIDLs4wmoBN2bbHKQ7ZmR1GOCRJgZRWwYeCa7Q%2BUj0xrI3nCJKRZFgnRU03R8O1SX%2Ft%2BDeZ6gW3wNXu%2BUfGiTwyZ6zgMar3Go35Pb0mBD1sEQTTuS67tT2kswDuMSas0L6WAp%2BLWojYqVxxhQ1Sbo8txnNZ0ddX%2B8XaHxsg%3D%3D
08-09 14:30_WE vs BLG_WE vs BLG_官方解说,https://migu.188766.xyz/play?migutoken=5b402d485c100393e979d479881cf3fc&id=1zsZaRBn9DsiPCvvnIb920ora3rdKBkPX3Uew5nAiooMWQ%2Fa4uWy2T6TDltv126F2TM35XqwumrHNXDyFxez1b1TjVjOyHcn85mg9qJfiEKO1gf4ZPa78GthQzLGAPPaHH%2BEU34C5CcVrOKODYXbL9%2Fl408zbcIzcWhlh0BV83d%2BDscw7iNEuVppofKek6h1dA8LPGaOzAIjiMyA0ID2yL%2F6HaMhluq3VpvEzb%2BwIiw%3D&name=DE2Jwl3mRFNN5rg02PPlFiGJ%2F6p%2FpZEEI%2BLCoGUmSgrH76kI%2BQTH2bw7GoqH0l52fEt%2BJe6yhHlK2paXAITeKw%3D%3D
08-09 14:00_泳池救生第二比赛日_泳池救生第二比赛日_2025成都世运会全场回放：泳池救生第二比赛日,https://migu.188766.xyz/play?migutoken=95ed55dac9ba5c02908c9f0b0b8d4664&id=aTuXia1wg0xtDUqIh8LTMLu7W6b3SmIiRv17xK1cQgfJy82I2Vd7ktCd1pjmOiFszgnXtkZ2ZKIeSJT2%2BJJxgEJl3PltksfwTVDjLJBus22e1OnZqq072Uck9EZkQLs76fi7Gqx9eG7Eui7OHHmQPoozAdWolxSmLZ%2BcnuR17tqPbQr7wkVjanNgbQgc8ErYLQekXKuO6P52XFab3Ec%2FCk6xjQLqbsgEZABCA5yUH7Y%3D&name=%2BHKFVbpQ5aZRaZarbcnobz8YCi6KWLZoedT589JypnwMn7cAvcyhEQ7ofl%2B0OOQbcRhRGQr9GV1J83GbzHJpdjJTLmHWIyzxJqzd36yKHy4t5A4ujpPrnEsUGEB3RrZcTmWxH9SlC98bvfzv0tLxYrzEpCBU170EA8Pcv7tt9%2FM6gJBoDR2UpEW85WrXf1Ubk9aQvKbKRulBdyItd%2BcXvw%3D%3D
08-09 14:00_室内荷球第二比赛日_室内荷球第二比赛日_2025成都世运会回放：室内荷球预赛A组 中国9_21葡萄牙,https://migu.188766.xyz/play?migutoken=929be746c90b568ed213456b7bd148d4&id=GFV%2BtcCa7tGuj2GOMoTGZVOtgVQtyJXNYIDIbm5F%2F%2FxYSOnqxD1YxIfcEg5Gr%2FirOclZPnkTa9Lc5a%2Bg6sb9bPCaVobf0TOOrPeYHYzrLnCiAh2zKvSq3mfBpyNrXBxVNLqxLnucmtS89rN9KxRKO4PpoiCMpOlnsQ%2FUynMLjcVW%2BOMys%2BL%2FyK1cASI8NNf%2Bz8tivcrTgpES4cfr9de7nDYW2sEx0BruSXjXWOryF7s%3D&name=QnSKMTQlzRvEcrNe5ZqsAG7imQG%2Bp3d0Ny5GLOYB%2F3UqrQpg1iTdS5OmgSqOvdqyshXhMJJ%2FkXIF1fAG44MGH%2FoS9NEuHOHWdvhqYCSWr%2FqAedMfrqiLkLyCSU%2F%2Fde5FfMY%2Bi%2BzOX%2FQu%2Fu7Mbt7zm2euo4SduMNbTghXSanshva3SU6m%2FwvQX1SOMLv72Pq69kpAdk9NdYjgk24qqx3Vsg%3D%3D
08-09 14:00_室内荷球第二比赛日_室内荷球第二比赛日_2025成都世运会全场回放：室内荷球第二比赛日（一）,https://migu.188766.xyz/play?migutoken=18c9f52beb245e3f68f5c136a51680a6&id=9wv1IzF0GO5IXh65caU1qSmyz56ZXnpd3qa7L3kRV4vCAaUxdRSlB%2BA3CskdH7LmS4CiuQIS68Gxn6BcEiRgs0gUUErquWbtmwevrSfRsJCMK8rfdU98VSOKGq%2FeOV%2BIH6iR3zuPaUohBYJfjpv5u9eCfaboBA7J4%2BwbjbiTnj31wF1gCizk0MSMuFh7KMx7yE0C8YjMEWSIQWfTc4%2FDwYTOIjvEArFt10yi8uF%2B3qo%3D&name=HsxTZRUijztsf8DFbzmmSoIQg6h%2FHOTylXdcK3l6SPxUJ4WuS1VAyrdF86FFSwfmR05ZIWLfrKLteSYa38s7cZlmkINGNWN9nEcoJYagauj7xI0fptWl6xwBpY6flkflOvBbw8EqkYaeBTWIP6KddvBuoCaoXhxX3i7ajTWzlq6BVxmtpKk43Lem8xK4cA2nJa2Cb0KmKTr%2BXPNOtkO9uw%3D%3D
08-09 14:00_体操第二比赛日_体操第二比赛日_2025成都世运会全场回放：体操第二比赛日（一）,https://migu.188766.xyz/play?migutoken=4c67780a36e8f0d9795083f37feda177&id=KYuOjVBAfMzEqmmpJw%2BulaHnMOUybtr6UF7gz1m1J45ob%2BZmaZm5q8p7wpBhX%2BF5cc1opHPwRIlk8zoowfYuxB3i9bjlV1Kc0c99V1TBm9QGAu83ofEEqp%2BWEeRq1cTGtP26aSpMtBl2Ffj9EIRSxP5JxQ1YXvuwCZ8I%2FUTrPcbWJx%2FBgfsmNOHc0syYghG6LIiWAjTAH%2F%2BcvXBBVxuWQ%2BpJ8n3WOfUio%2F9pYbAKnno%3D&name=Qc0B9r%2BHtiGsgNOaPpUsgKTSLn3emMrzYu%2FZ%2FDOMVeM%2BOBAM5%2F4pNNQUW%2BCWNq6%2FAFiCDm6PoD5aOY%2FbjUgnaxJD6RUDd9Sf9xx9YZun2pcMRMbIcFRokPFqBGayq6LT2t4JoIvi1aMGaP7892hZNToFyK7ZRgEt6ujlpCKnkz8rxhAF4BQkkee2QpbQ0DSP
08-09 13:40_上海EDG.M vs 北京JDG_上海EDG.M vs 北京JDG_[全场回放] 上海EDG.M 1_3 北京JDG,https://migu.188766.xyz/play?migutoken=b164d7c344b84b0bf4d9203a323b4522&id=elrY%2BKKrjMbyB97SsChXdRuv%2Bif%2FUyAhOn9O8zF5Bjnr1TrTMMLyz%2F%2BR%2Fgpxflps%2F1ccGxZitx8ZPBRCWRYK4YV%2FAHj52c5FfWwC7Vtzi9DeQCXYp0Sqnn3k4DZ04TQ84NIaZ%2B9lvpu6jTxFdS4yp1YWmrq%2FO1n2wSdNegzbNxtfvRi5wrD3RZuHI8Feq7A4N2xadwP7w0CqKfgRSqL6HFWc3cEwOwM%2BjiOzSZnxDNQ%3D&name=%2B4jFwBRNCO4OvXXkQNkpMhJRIJW%2FiTPOWOvzN3uIw35T6BIx1nS5vNflE173N57WjQYgK5%2F0oepchLAt7LGuLPjAkkunJt8c6HWPoqiaPQvkhp4%2FwUvXkHzDTyZmRzZrWoR81ZIK9wTqpBzGnYsohpxXgB3AXoT15PR%2Bo3bOhuU%3D
08-09 13:30_贵州村超总决赛_贵州村超20强总决赛决赛_2025贵州村超20强总决赛全场回放：贵警飞鹰足球队4:1厦门鹭警足球队（官方解说）,https://migu.188766.xyz/play?migutoken=be0fcc02c8f8acd5a8d7771e89881f9c&id=EZlBkXccBDSMlpW%2F%2BYvhyyWYloRCIGZ8IvsXzx3RYF0HvsPZ9bF0a5cWVyOZHPbOHz6GRYg2Z%2FLIj0vTWUACi9F23T%2FT%2BYXhck6P9a85Qx49cvkgmos6gpusYV9URxj7%2Fim5XtZ4QNeza4DiNKuj%2BC%2FoQ94dHaQ1IR7A2pXHJhCII%2B1aOpgrChqTJ5Yi%2BcCUjvdZWj%2Bke3ZqAmvryYIi5zZngvhnKDnk51X%2F7tsmXUw%3D&name=2ZI4pxtabkm9fXVwll0VWK5ERYk9k35MHLcuRQZxQC7tDDbZs0cEkix6%2FHsrr2VU7KZ7CaHbIzcuIzDKeo4Le8dROIjfFCtrb%2B%2Firb5e%2F77AVuGbjOQ7Y4dd6rCaBBF7JEKCo5oAnqD71XN8FPKhsQyly0R5FW80plYN4Hb5BVZWBum14GIUMBKKq1LDzbFDPdF2qkehnC8hCRBbwSME%2FHPKv0hA0PCAFNl0z3A%2Btf%2BAk%2F4%2Fi82d%2FSAR7yWPbPepwNCw0zGTtnluzbJePjReIQ%3D%3D
08-09 13:30_贵州村超总决赛_贵州村超20强总决赛决赛_2025贵州村超20强总决赛全场回放：党相村足球队5:1高硐村足球队（官方解说）,https://migu.188766.xyz/play?migutoken=a323863e1d71d16babb0a804297dd8ab&id=B5FiN%2FGRx%2FtNSYDig7etb%2FL%2Fh51vrcgCYhUA56OHPJ208Zmj7zwdC3CeAfvhO%2FOQwTJfPL4BpRyQ1H%2F8S0NC31GRogHXmRp5P5jkxLAD33kpgw6O2RV6%2F2d6SxwdnGWYNSY3vNdzdVnnCiRdYhgJ6oL%2FPFz4Hi1qT29mnv%2F85B5p5GUNP0ljB8z00Gly5TSOnS1VxgXWSOKqvhWK3GQLeLxn%2B41UK59F4cNDXORclS8%3D&name=SwKDfVCvtrQ8lLXaR%2B%2BO4zDqG1e1fED44XRbPorp1nhjGTT4vxm%2FNbpJUzi1c7pQ%2Fgllge73vWX10g8L8OBAM%2BvPR%2FS8vBs72CTq9UQqpFN3LrFSuHcxIyjRRaBG%2FAkN2y4mjOjzdHWbz46CF%2FpD4kpoHrGMMVwRbZtb0REIZdxL9XnXfScUXTfPhsWGekaMji0qtIxsIGqHRlukI52vsVgD4mdy4K6rvlu9QApxJGiQYgg84pDIOUMI7PrQBMZe
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_全场回放,https://migu.188766.xyz/play?migutoken=03c2d6e916f6006927f24d854b8b559e&id=48UTpCrekGpcJdxOSfdfVDBwTwbt0nH%2FacygODySshtSbfoyFeNG9tnfNYc8eGTXc%2FNIL4Re0%2FG9vVdMJSu90w9RaZ7Jxi5U23vquj86rNZHeHJhbkJ6cAYn4qNd%2FOTbgVqBjw9Il3q9dWQ2gp2v%2FFK7SuocA1%2Fv06goNH8yWyWc0urheRtT%2FGHGmRERUtWrLWMJ921a4sXLf3Wc%2FT1%2FJ2DdJxGyNNxAEa6EJWgB788%3D&name=A5hEU6Gm2ty3QFBobAOVbkfrGI1zISzODdErMj%2BDG%2FwoiCOqaAcVE%2FYSpJDDXYZXp03KkuAEN2nK5l4Ta8BYvGbb6BPw054bZ00jDq9zSqT11qzMb%2FFKltz4SjVJ9gfHkEccAWRgkRQYN42fX5IKwfjlrlXuhfR1Rr76qjSgbA4%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]贵州贵阳奥弗21:14湖州朱雀火箭,https://migu.188766.xyz/play?migutoken=79d10b6c3a6d1a9ecb3d022cf20728b1&id=XuEwe3guRperYB%2FpPpZ%2FRXuPQxZkEb%2BkF6Jd%2Fsp0JAhxFdKFvSiHyaI6%2B%2F33RmuzN1vud38M4PQlE09MgfTZ2vbdxSTPBLf8EMOCHCByHti3XFI7fd75EFcVUAvmWwRWdYDvvVed4CbHcMa5tLkFew5fOA6qbvQx7fa%2Fc5%2FVWAib4ouslF7MRIagelh%2BXtaNdOVMSDDSpp%2FA%2Fi3G73OlGPKtLY%2FeL1eEO3SUkWSZSl8%3D&name=qf%2Btq%2Bk%2B0%2FaOpcPgFkyo7hyYb5GXSnW1RyOKPfIpzlaYjDfi4gW9JT6nTIBtMwDxnMf6TqiNhont6Cun6fFR%2FPwJXqMIpMCNxzrkp1dMNmveoCWmHwXQFORCEETtr2sNqYPXfEmvI%2F5MMcHY9GCM7c1iAoyrM07pKlQFLfcN1GBTDjH1ZGHqwOAqnJRnjENG7tE3TlVUPRxeggvaXlS9rw%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]贵州贵阳奥弗17:21上海久事,https://migu.188766.xyz/play?migutoken=fc3e85471b7d7067a18afd3a6ebae8c6&id=0%2FKmd37iR7aBa2ooJYR94DQFmJx%2FyL8oPTkDN9K%2BZRZ8PdqVXrKGtoTkthBuTBc1Ur8rW4GLpS6tPcy1i27CdeoBabMWooYo%2F3TrnpG5mz%2Bh9yutTvpgMNI36MhkvC5DYR026rsFhB0aAhztQPAJmr0i4dur%2F5C1e3Ki4DodRhhzDjKHHvzvFF23ZE%2BJpo%2FxCz3y3RhSm84EGhl%2BslrUlUGZo6dlV6bJVgpDylqHffU%3D&name=cuywBckM5obpdmTy47960SlJyszMMGW7bj8zwEmqOWnXwmkwvZWsU%2Fodk2sFKLYJPv8n8Yvrq1SH2Mx%2FOl9i24K0Ca2OprpuN%2BOSo%2FU4o8fn%2F%2FTQBsZnrQCVtpYk5G%2FTi7MbUlNrY1%2BKCDDNNPw9mscSgowiAun8HcLByfGcaM2n4BnvMI5qR2ptzZx%2F3bikBo2WTm6AS3Gk0p7YpvBEcw%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]湖州朱雀火箭10:13广东生涯,https://migu.188766.xyz/play?migutoken=ae72f508b9a465aec5d2b8a80fbdd1ed&id=C%2FEac6vQ1GU2KpljrFMTxmapxWI8O2DjfWjN1XBtp5hjRAi8ct5s9cExTX7nyz1EBa9CUY7TpwtGjxmGkbPP3%2FIt6ahLSI%2BjU0SFTwkDlXKsO1pIFsLlibBoH1cYdZxcwNI681cG3zpQnFgYDi%2FEjHnkzwsonK%2BnM%2BhlTPRlPAQh%2FfwHyvYQtCQZVmjoy1UJLu2HvTRVAO7ZOq7TaHd%2FMY27bm9khtT04BqWkVuMpXw%3D&name=TOEFggqpiqrEj%2Bc8UMykBpF098n42oNoc88JPNCpAXTqHv7A9wXP9CiMjNekK%2BEIshSSiOKmmfvbdWnXAVQ%2BnuQpY0ARefN%2FegNEzRyAkd7FVEr%2Fo4AVac7X9EFtUToU5iocUBbLn9W%2FfjjHPrf3FWzSfVhAti9i%2BtUetrPWQkso1izwjdVBuCvCI7lbGlUvjjZ%2Fz8jmv3Qyux4nG2Qhyw%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]成都和众21:17南海龙狮,https://migu.188766.xyz/play?migutoken=217bbfc326d524b4185d978d4c0f42fb&id=b77ejpXB1Rvt8UCd37i%2Fk8TfDAHF4c%2Fg%2BE7Xo33t5WwI7xgSV5s81ZlPfM6PnrW9IsDwO4MaRqIQss3vyvoyOf8FxA%2BE8WSMRLwXilwTwER2PLPYL4Rnv2N9yp9YLaE%2FFINnTKNKtHIh%2Fs6UbiHv17Ek8O4nlhJKWTFEjsSPzFLEvR4j52%2BQcOQI5zp67XeFMI81fWFy6VvlntuEK3VzsnU0w3QjdFyP0VzADrZWUW8%3D&name=Rp%2B9adxCwezwsaAtBc6zar1JZRhHdGbzxA6pTMW2CujMkUggaIKlZG0ywzMRK9t9ctQ5i3NSFUOw%2F53zhn8ocVbGIQjBwg4O%2BGqP%2F5ffHuQEcDVyHQ76mfVrxHjWDI1yV%2BuOOK75ucgl1SYzJZoxfuoRUMYC0rTJNO2zIXNWnY1oOmKAHE%2B0g6KHP%2FJmU214xz7wMH7KLSohcnnu412QMA%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]成都和众21:14南昌凯锆商贸,https://migu.188766.xyz/play?migutoken=2430f6c92eb36c666682d5d99315c290&id=BWRpI8wkFp9BBJl2PCxskw%2BZJuTzfZq7wLHSjbJppTrcRhWRhNka20dfzKbjz8AUfOBj6u9DeF3C5%2FF%2B1jlWHwqYH4EZURTSYXOb%2FDvx1RYL8pVMqIwb%2BWdZ2yOgWjMjArp1c%2Bx3enTE75UTJbf9mboP7EyjPGioLC9Q2Z5FtxmeMzTUzMTnRh9PTecA5OXDJ0yMxvPQCoQNMFsUQ%2FwLIuczxfK45FVpAumggoVk%2F8M%3D&name=twKyyezW%2BByV5NsS5Ra64pdXAkBevxJjOc0hehe6hrHpVe9h6ZRy4kZ9DIeN%2FyZiKK4cziiKYRBQ%2FmUG6qvsFoADIqTHn%2FnVZ7%2FTUTn380weGAxMTfmbBAvqQqz6Ul6jR%2Brc93ybIQw4lbcWc2wmxmL56KTUgxOehMouppcmSDlYIO9h%2FrK%2BUItFLOt72w9TJjnUO9U688QD6P5QLf5LSg%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]南海龙狮15:21浙江德清普徕,https://migu.188766.xyz/play?migutoken=c251124475c7eb9b13c428d43650aea6&id=Pp6j%2F%2FDxptVTbPpbzsHt987PCZ%2FMThnH5ng3KMGqLRqzKLl5jRKx67RTtX3eCWHstckN%2BpS2Ck4dGgi8QVH2PWntvhJxiVTko7c3JFJX0sGoGD%2BtAFaXnbRGMU851C%2BOIBS3IwZHR3H4AMemxze61O9JjJKpvSPYn0goFKSWiPn0ZWY5ZYRq139bK9etAlfDQFdHQ2lzxO%2B7iEaQq1mra9NlDa7IFnF89xWp8hbnIoE%3D&name=kN9UZScP%2FURHV1aqV1rSB7yKdW7RR9ZtAaat%2Ffbsm5EsG5gAtX480t9Jw3l%2B7%2Ffemm38s%2Bp7Ui6ROG7Vh9yv6EbmzTU7eiZlJp2t4k4Iv8huoV1zP2dPTKe5sRp5ZcBqF2C7GVF9teDkVfDYo%2FrvEvlifolRvy629WB53gPnPEXqnhQmfehQmKUpxabs6wk5KJiMRhqmw%2Fz9yDbqKEJoGw%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]南昌凯锆商贸19:21浙江德清普徕,https://migu.188766.xyz/play?migutoken=db1fa8ae2f8276ac18c4ee093b77fa70&id=Kkl6sGJXVOr3DAPjLyGOOfVENfX8LZrA5hK3zE4gjz4mE6LXm17Dr9qVPwKXy16WmviikYJu9EsLharKd9G4BqPo61HPgDRHtNuNTSr7BovVeZvc4TixXcTOGBdll9b6RNA0oDVJuDtJJAJPt99BHM8T%2Fdo2PxroKjZwy3Ez8iz5P9c%2Bkspj%2B9NGY71hbxtfZAg3BZ3juHGipoAeePJ9D5fJuAADuPrfeXaphQ5myyw%3D&name=3D5Du4C%2B0jfKdZCkOwVnQ4j0Ul2XoF9xObYg4peIKQU%2BkYyP6ivNC2WEG2321FOgcTcePPgdKmAMu4NYOoC2l7qkiPl7klObaYPYAkTi21wQ1xR9h99UjYurlac2ktkOo9us%2Fd8s6Ig%2FrDzipIoZmv7UvU4omMAgnRytgmP9Og9fG78mltuT01%2FTIaPMYragM6z%2Fcyl8FzZoBXZPqiA0Ng%3D%3D
08-09 13:00_超三联赛_超三联赛 贵阳赛区第2站 小组赛第一轮及第二轮_[回放]上海久事23:21广东生涯,https://migu.188766.xyz/play?migutoken=487681ebe46e09c5bb17c6390c93b7aa&id=I6K8%2BVqhzB7%2BA6VIe15jGW02SV6gj064fdx9beNAepEXP2jprstBuhh449%2Fz%2FxWdCkLSUYEhuCyaf81bohuNm2M0o4Q%2B%2FUI7%2Bb0JldaxFgz2US2dYjoVa1e77kmLjeOMFp98X5WZb4slnRiI1cUjw7iZm7cLsdZtOFVdVUKr5S56uyYnKmDpjAA9aFDKPBinTbg6M7XVV%2FgxvBVBisF6p9QqXEUu3JDuY%2B0j8X%2BSVtw%3D&name=h7ZRAxMFFadqDaVzqn9tJmBRG8mSMYpGnrVupFp26jQO0n96bDgU2i44K0hYaehDfG6E%2FW73kN%2FJ9druwUDXzPzugdxeiGVIXNEsOS6VOcNIPF4hXN2U3YcgygKv4vU2z%2BvW2e22CfoEfYRyHf%2FeIRlddxF%2FzZUzLsbhhe7RRMIgLoSgVaZRcmYSXwUB1EdgfjZVj5c%2F5TBonN5xjdBMBg%3D%3D
08-09 12:30_棒垒球第四比赛日 男子半决赛_棒垒球第四比赛日 男子半决赛_2025成都世运会全场回放：棒垒球第四比赛日 男子半决赛,https://migu.188766.xyz/play?migutoken=ddd6cc646bb4f3c3fe34a894b356d245&id=4xuc3McqqoK6mUUQjoz5x9xJ%2BoNVgwdd7Qkg2NYgCopCJf3A1qZBJCKXj3PIiMGH9gvzTnXZswipOwQUnZA2y2KPTCgTOMghEF6r36DQxOlyeQxvvq3ND9OnyrwUnWl8yerpnlW8fj9rwahlYTkUG5Z2mx5ipe7CnFflm3nhta0fgdg185znDOMfhFoX976s6rorHzCI%2BVmBpVP7lm%2Fsa2bvU6QL%2FelDFpbjbbXDa9o%3D&name=OkL4PXlEySsq1I26mXtO6T8cFr0BPRW%2BvkSZHk6fQq%2FsBWrceM4AeY1sM0%2F%2Bb3Ms%2BPGcwwGIeVwiHdneVTtknDapIQnx%2BARZCFTG%2FFs2DCAS5lHukIBUeCHM2r1YlOXV23IpnZpqhrKgkMbj4wbLgAdJX0d2rCnWvF9wGzhQdqDNDJ1Jx2KZJ3eI2KUXfySORlzy2IZXF%2BeZHxgi3lPdcvxPGLj34pLwSoeB9n8hKcFpEP9j3fgnah6vXepaIK%2By
08-09 12:00_单排轮滑球第三比赛日男子预赛_单排轮滑球第三比赛日男子预赛_2025成都世运会回放：单排轮滑球男子预赛A组 中国1_4中国台北,https://migu.188766.xyz/play?migutoken=95a88a1563f72a379433bd55fdf02748&id=wJi%2Bo2BKHFpvX3WApjT7fkoxlDAtIbJMQPLML2OOYMS7M6d7LlSTtiiEnxx6myKStgvYrUdAxPtNzFNzCGZo7%2BA3KDtW24aizh57fblI6uzHC542S5rzV9h0f3p7Xgp3IIbpG9jZ08Ny5ySf4TWnv56NFevO0VwKE%2BHieNUyqLSaJ1EYYmKgYhiTvFGRx07YXIUPTFUyttoKOmVFPGOKsXn6fVYVY4DSrNjyeeImU9I%3D&name=a7vvaFsUdrGhQnffb1fqfh97K9ftmwtyPb8Tjj37OSqFkXI1ikgk2VCMugsIimJp5T%2BN6mc6IP21NtLJ%2BVCgmdVizHKF0N9jBPmeAi1LH15YdFVZtlb9w7INF1LqapFR%2FB5o%2Bn8enmdSR2trIUw3%2FsUwNddfmlODVW0Xxz6ZHeeGrseF3HhtsW5HgUJQXSiHs3aivIqzUAiR%2BAeBMnC9ydYwcg79SE1cjLqTI72pxUeXdtww62ZH18eLZ2GAnDN5SjzxJx4PhvvA%2BDNx96e%2F%2FQ%3D%3D
08-09 12:00_单排轮滑球第三比赛日男子预赛_单排轮滑球第三比赛日男子预赛_2025成都世运会全场回放：单排轮滑球第三比赛日男子预赛（二）,https://migu.188766.xyz/play?migutoken=20de81dada7e2875d7457febcc2a3f4b&id=oNZeRB8%2FtlJpT34XA2jaNbYQ1SYOrULog0Rzx9hoU%2BYA8%2Bn%2BdLtbDBbVkjk4cMRt09yAHRTVtCKICj6bj67lQReBDqIVjGW2mhWJ3cwV0mzeZvSzadgOzFqqpi%2Fzlp8PQacMbSa2Q5XHehwWHBw4uWKK9kjnn4MC8z%2FoDxn3HeppXFF9ouAVECmjb7Ot%2BrU7m6m6ptAkwr8sDTdcskNCxWyy1C8NWaYTTxY6SE8Hi%2Fc%3D&name=H%2BZESoG792Sxm6q0MW2VS51mK7gcHZtrYKIDpq1%2BTiZeQrkOfgbf%2BAbAysObDOGSkEqoGOYyKI9HwSUQUEv9z4wQE683EkXX7DG7Prc2m8tPWgswyixDet8mOZeU9T2hjIiG9Of4jOBIk0TdT5EPiPr%2FHnc6DyAdL3B9nA5AOVXzI%2FWTzbK7%2B1kX3rwpFIIRvdolfINz4v6gBITRg%2Fykr6PE8pg%2FZOr4RsPq6xMxyOo4hml9qNIoZh8ytfL31FUtWT75QzP8%2BDKrrKTMiyEnbg%3D%3D
